"";"adipose";"adrenal_gland";"breast_muscle";"cerebellum";"cerebrum";"gonad";"heart";"hypothalamus";"kidney";"liver";"lung";"lunng";"parietal_nerve";"proventriculus";"spleen"
"chr20_5286402_ID=mir-1614_1";0;0;0,933333333333333;0;0;0;0;0,466666666666667;0;0;0;1,13333333333333;0;0;0
"chr20_5526660_ID=RF00485.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_6811966_CD_127";602,133333333333;372,533333333333;254,866666666667;145,666666666667;159,466666666667;304,466666666667;201,733333333333;146,733333333333;307,8;253,066666666667;514,733333333333;416,8;382,866666666667;353;573,933333333333
"chr20_6813046_CD_127";632,266666666667;416,8;382,866666666667;188,333333333333;239,8;413,6;534,866666666667;235,266666666667;659,266666666667;340,4;632,266666666667;511,066666666667;376,333333333333;659,266666666667;726,466666666667
"chr20_6814037_CD_127";626,733333333333;413,6;376,333333333333;185,266666666667;238,133333333333;402,533333333333;528,066666666667;233,733333333333;652,466666666667;334,133333333333;626,733333333333;504,866666666667;372,533333333333;652,466666666667;716,933333333333
"chr20_6814693_CD_127";71,9333333333333;49,4;63,7333333333333;28;21,9333333333333;50,5333333333333;73,2666666666667;30,4666666666667;89,3333333333333;49,6;82,4666666666667;45,8;36;94,9333333333333;87,9333333333333
"chr20_6874038_ID=RF00485.2";0;0,6;0;0;0;0;1,26666666666667;0;0;0;0;0;0;0;0
"chr20_8472258_ID=mir-1_3";39,1333333333333;63,1333333333333;49659,2;150,2;191,666666666667;98,6666666666667;23167,4;118,333333333333;52,4666666666667;22,1333333333333;84;132,866666666667;41,2;413,6;137,533333333333
"chr20_8473570_ID=mir-1773_1";0;0;16,4666666666667;0,466666666666667;0;0;1,26666666666667;0;0;0;0;0;0;0;0
"chr20_8483496_ID=mir-133_2";757,466666666667;774,4;623613;1345,66666666667;906,533333333333;1088,4;65921,3333333333;982,933333333333;169,533333333333;54,4666666666667;1883,73333333333;1967,13333333333;592,933333333333;3664,2;804,8
"chr20_8762830_ID=mir-6681_1";0,666666666666667;1,46666666666667;1,73333333333333;1,2;1,53333333333333;1;1,26666666666667;1,2;1,2;1,2;1,26666666666667;1,13333333333333;1,8;1,13333333333333;1,26666666666667
"chr20_8789277_ID=mir-6567_1";0;0;0;0;0;0;0;0;0;0;0;0;0,933333333333333;0;0
"chr20_8924417_ID=RF00635.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_8991446_ID=mir-1746_1";0;0,6;0;1,2;3;0;0;2,6;0;0;0;0;0;0;0
"chr20_9040250_ID=mir-124_2";31,8666666666667;77,4;14,8666666666667;18442,3333333333;23766,8666666667;11,3333333333333;11,3333333333333;9248,86666666667;6,06666666666667;7,46666666666667;8,66666666666667;9,46666666666667;48,3333333333333;6,4;20,9333333333333
"chr20_9858114_ID=mir-1388_1";7018,53333333333;1793,93333333333;12725,0666666667;187,066666666667;346,666666666667;3065,4;1883,73333333333;168,533333333333;21584,3333333333;35171,3333333333;6454,33333333333;14305,1333333333;4204,33333333333;4681,13333333333;214322,733333333
"chr20_9882957_number=3";55977,2;47974,4;31030,6666666667;14904,9333333333;28629,2666666667;20950,6;40204,9333333333;25245;47606,4666666667;52693,3333333333;47974,4;24181,9333333333;52693,3333333333;23167,4;38146,5333333333
"chr20_10028660_ID=mir-1798_1";0,666666666666667;0;0,933333333333333;0;0,933333333333333;0;0;0,466666666666667;1,2;0;1,26666666666667;0;0,933333333333333;0;0
"chr20_11240167_ID=mir-6597_1";0;0,6;0;0,466666666666667;0;0;0;0,466666666666667;1,2;0;0;0;0;0;0
"chr20_11288976_ID=mir-6564_1";0,666666666666667;0;0;0,466666666666667;0;0;0;0,466666666666667;0;0;0;1,13333333333333;0,933333333333333;0;0
"chr20_11564189_ID=mir-6340_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_12990348_ID=mir-1619_1";3,86666666666667;5,66666666666667;1,73333333333333;9,4;10,2;1,73333333333333;2,86666666666667;4,13333333333333;6,06666666666667;2,86666666666667;2,93333333333333;1,13333333333333;6,2;5,13333333333333;17,3333333333333
"chr20_13420930_ID=mir-6677_1";1,66666666666667;1,46666666666667;13,7333333333333;19,4;2,33333333333333;0;1,26666666666667;4,73333333333333;1,2;1,2;1,26666666666667;1,13333333333333;3,33333333333333;1,13333333333333;0
"chr20_13423654_ID=mir-1687_1";0,666666666666667;0,6;0,933333333333333;2,86666666666667;3;0;0;1,66666666666667;3;0;0;0;0,933333333333333;1,13333333333333;0
"chr20_14046407_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_14163574_ID=mir-1648_1";0,666666666666667;0,6;0;0,466666666666667;0;0;0;0,466666666666667;1,2;0;0;1,13333333333333;0,866666666666667;1,13333333333333;0
"chr21_125749_ID=mir-4468_1";0;0;0;0;0;0;0;0;0;0;1,26666666666667;0;0;0;0
"chr21_1741924_ID=mir-1635_1";2,86666666666667;2,06666666666667;8,2;2,86666666666667;2,33333333333333;1;1,2;3,53333333333333;1,2;1,2;2,86666666666667;6,06666666666667;1,73333333333333;1,13333333333333;3,86666666666667
"chr21_2375601_ID=mir-1795_1";0,666666666666667;0;0;0;0;0;0;0,466666666666667;0;0;0;0;0;0;0
"chr21_2595423_ID=mir-429_1";251,466666666667;61,8666666666667;16,3333333333333;12,1333333333333;16;204,066666666667;18;5352,86666666667;7229,86666666667;813,866666666667;4681,13333333333;5669;3245,46666666667;11047,3333333333;20,8
"chr21_2597930_ID=mir-200_2";190,2;62,7333333333333;20,6;6,4;39,3333333333333;273,333333333333;28,6666666666667;3322,8;13810,0666666667;592,933333333333;3127,13333333333;4887,8;2447,8;32100,2666666667;41,8666666666667
"chr21_2600260_ID=mir-200_1";98,6666666666667;24,4;11,3333333333333;2,86666666666667;28;122,4;19,0666666666667;1426,06666666667;4254,93333333333;273,333333333333;2595,46666666667;2342,26666666667;1368,13333333333;11560,5333333333;17,2
"chr21_3266644_ID=mir-34_3";1151,6;172,066666666667;455,933333333333;538,466666666667;291,133333333333;148,066666666667;60,6666666666667;150,2;174,133333333333;876;353;390,8;144,8;150,2;275,733333333333
"chr21_3705900_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_4191831_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_4626828_ID=mir-6626_1";1,66666666666667;1,4;0,933333333333333;0,466666666666667;1,53333333333333;0;2,86666666666667;1,2;0;1,13333333333333;1,26666666666667;0;0,866666666666667;1,13333333333333;1,26666666666667
"chr21_5392987_HACA_91";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_6650013_ID=RF02271.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr22_52491_ID=mir-6576_1";0;0;0;0,466666666666667;0;0;0;1,2;0;0;0;0;0;0;0
"chr22_2634243_ID=mir-2188_1";0,666666666666667;0;0;0;0;0;0;0,466666666666667;1,13333333333333;1,13333333333333;0;1,13333333333333;0;0;0
"chr23_440597_ID=mir-3531_1";12,1333333333333;3,53333333333333;1,73333333333333;4,8;14,3333333333333;3,53333333333333;5,2;4,73333333333333;2,93333333333333;1,13333333333333;20,2666666666667;30,7333333333333;3;9,13333333333333;6,4
"chr23_462531_CD_137";8,93333333333333;6,6;5,06666666666667;4,13333333333333;4,73333333333333;4,53333333333333;7,73333333333333;5,4;13,6666666666667;7,4;8,46666666666667;7,26666666666667;7,26666666666667;12,8;10,2
"chr23_478078_CD_137";67,4666666666667;58,8666666666667;51,8;15,3333333333333;24,7333333333333;45,8;54,2;25,9333333333333;118,333333333333;61,8666666666667;51,4666666666667;40,7333333333333;69,5333333333333;96;66,7333333333333
"chr23_484034_CD_137";17,2;8,93333333333333;11,2666666666667;8,2;5,86666666666667;23,8;28,4;6,86666666666667;28;10,4666666666667;17,7333333333333;13,8;13,6666666666667;18,6;16,8666666666667
"chr23_979937_ID=RF00001.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_1433413_HACA_86";3,86666666666667;4,73333333333333;1,73333333333333;4,73333333333333;3,86666666666667;1;7,6;2,86666666666667;6,06666666666667;7,4;2,86666666666667;1,13333333333333;5,86666666666667;9,06666666666667;3,86666666666667
"chr23_2106498_HACA_68";2,86666666666667;2,86666666666667;1,73333333333333;3,46666666666667;1,46666666666667;1,73333333333333;2,86666666666667;3,53333333333333;2,86666666666667;4,53333333333333;2,86666666666667;2,86666666666667;1,73333333333333;6,4;1,26666666666667
"chr23_2183626_ID=mir-124_1";0;0,6;0;12,8;30,4666666666667;0;0;8,13333333333333;0;0;0;0;0;1,13333333333333;1,26666666666667
"chr23_2216932_ID=RF00548.1";6,4;7,2;13,6666666666667;8,2;7,4;5,33333333333333;13,2;18,6;11,3333333333333;10,2666666666667;10,2;4,73333333333333;6,2;7,8;10,1333333333333
"chr23_2506867_CD_66";504,866666666667;483,8;491,066666666667;1405,4;228,666666666667;340,4;80,8666666666667;253,066666666667;132,866666666667;159,466666666667;162,266666666667;226;450,6;365,933333333333;178,666666666667
"chr23_2507395_HACA_61";76,4666666666667;18;40;52,4666666666667;23,5333333333333;20,8;94,9333333333333;54,4666666666667;142,933333333333;92,6;46,8;27,7333333333333;163,4;178,666666666667;31,8666666666667
"chr23_2507737_HACA_44";5,66666666666667;6,53333333333333;10,2666666666667;2,86666666666667;9,13333333333333;2,53333333333333;9,4;10,2;11,3333333333333;7,26666666666667;12,2666666666667;9,4;6,13333333333333;18,6;10,0666666666667
"chr23_2508319_HACA_16";18,2666666666667;10,0666666666667;9,13333333333333;8,73333333333333;10,1333333333333;13,4666666666667;5,13333333333333;6,73333333333333;6,06666666666667;12,8666666666667;5,06666666666667;9,4;9,33333333333333;18,2666666666667;13,2
"chr23_2718664_ID=mir-1724_1";2,86666666666667;2,86666666666667;1,73333333333333;9,4;4,73333333333333;1;0;6,06666666666667;2,86666666666667;0;2,86666666666667;2,86666666666667;3;4,4;3,86666666666667
"chr23_4294311_ID=mir-1_1";18,0666666666667;17,4666666666667;233,733333333333;24;15;70,2666666666667;1967,13333333333;8;2,86666666666667;4,53333333333333;38,6;58,6;5,86666666666667;626,733333333333;10
"chr23_4294450_ID=mir-133_3";105,466666666667;94,9333333333333;85381,9333333333;273,333333333333;245,866666666667;275,733333333333;8961,66666666667;238,133333333333;11,2666666666667;10,2;473,733333333333;514,733333333333;110;716,933333333333;102,533333333333
"chr23_4883390_ID=mir-30_5";18442,3333333333;18442,3333333333;96915,2666666667;100268,933333333;44028,3333333333;49659,2;80581,4666666667;28629,2666666667;52693,3333333333;31030,6666666667;27371,2666666667;72578,1333333333;11968,4;72578,1333333333;48881,3333333333
"chr23_4884607_ID=mir-30_1";9248,86666666667;7229,86666666667;20950,6;11751,8;15605,5333333333;13810,0666666667;20950,6;11047,3333333333;27892,6666666667;19362;17319,2;27892,6666666667;10091,4666666667;52693,3333333333;16719,2
"chr23_5024764_ID=mir-1780_1";0;0;0;0;0;0;0;0;0;1,13333333333333;1,26666666666667;0;0;0;0
"chr23_5162447_ID=mir-6637_1";0,666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_5169903_ID=mir-6637_2";0,666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_5421691_HACA_55";2,86666666666667;5,86666666666667;7,26666666666667;2,86666666666667;2,33333333333333;1,73333333333333;13,0666666666667;3,46666666666667;4,26666666666667;4,53333333333333;5;2,86666666666667;2,93333333333333;9;3,86666666666667
"chr23_5422980_HACA_55";4,53333333333333;4,73333333333333;11,0666666666667;1,2;1,46666666666667;3;7,53333333333333;1,66666666666667;7,86666666666667;2,86666666666667;4,13333333333333;4,53333333333333;3,33333333333333;6,33333333333333;1,26666666666667
"chr23_5423630_HACA_55";1,66666666666667;2;5;1,66666666666667;1,46666666666667;1,73333333333333;7,46666666666667;7,93333333333333;4,2;2,86666666666667;2,86666666666667;2,86666666666667;3,2;2,86666666666667;1,26666666666667
"chr24_25065_ID=mir-1758_1";0,6;0,6;0,933333333333333;1,2;1,4;0;0;1,2;1,13333333333333;1,13333333333333;1,2;0;0;0;0
"chr24_33494_ID=RF00032.1";0;0,6;0;0,466666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr24_1029528_ID=RF00001.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_2010029_ID=mir-1601_1";0;1,4;0;2,86666666666667;1,4;1;0;1,66666666666667;0;1,13333333333333;0;0;0;0;0
"chr24_2157309_ID=RF00015.1";0;0;0;0;0;0;0;0,466666666666667;0;0;0;0;0;0;0
"chr24_3072104_CD_142";153,2;26,8666666666667;57,2666666666667;23,9333333333333;20,2;41,6666666666667;242,2;18,6;141,266666666667;66,2666666666667;149,266666666667;67,2666666666667;76,4666666666667;114,066666666667;98,0666666666667
"chr24_3072601_CD_142";334,133333333333;142,933333333333;127,133333333333;114,066666666667;71;89,7333333333333;543,733333333333;83,1333333333333;238,133333333333;162,266666666667;248,733333333333;224,333333333333;198,4;181,733333333333;207,466666666667
"chr24_3073634_CD_142";281,8;130,8;94,1333333333333;102,533333333333;62,7333333333333;66,7333333333333;376,333333333333;71,9333333333333;212,466666666667;111,533333333333;213,933333333333;155,866666666667;177,4;177,4;177,4
"chr24_3166329_ID=mir-1807_1";0,6;0,6;0;0,466666666666667;0;0;0;0;0;0;1,2;1,13333333333333;0;0;0
"chr24_3330837_ID=mir-100_1";5352,86666666667;8074,26666666667;1088,4;23167,4;22356,7333333333;11560,5333333333;1927,53333333333;20950,6;13500,5333333333;11968,4;12427,4666666667;19586,8666666667;9248,86666666667;7229,86666666667;4604,6
"chr24_3337464_ID=mir-6675_1";0,6;0,533333333333333;0;2,86666666666667;3;1;1,2;2,86666666666667;4,2;1,13333333333333;1,2;2,86666666666667;0,866666666666667;1,13333333333333;1,26666666666667
"chr24_3338931_ID=let-7_11";19362;13500,5333333333;23167,4;46513,2;18442,3333333333;23167,4;11968,4;27892,6666666667;17909,8;16170,4666666667;28629,2666666667;60476,6666666667;27371,2666666667;27371,2666666667;24181,9333333333
"chr24_3356473_ID=mir-125_1";6065,66666666667;6454,33333333333;6632,73333333333;24181,9333333333;11751,8;11968,4;5669;16170,4666666667;2342,26666666667;3548,06666666667;6065,66666666667;9695;7757,26666666667;2253,2;6632,73333333333
"chr24_4170955_ID=mir-1466_1";0,6;1,4;0,866666666666667;1,66666666666667;2,2;0;1,2;4,13333333333333;0;0;0;0;0,866666666666667;0;0
"chr24_4779927_ID=mir-6612_1";0;0,533333333333333;0;0,466666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr24_5035783_ID=mir-6671_1";0;1,33333333333333;0;0,466666666666667;0;0;0;0,466666666666667;0;0;0;0;0;0;0
"chr24_5136459_ID=mir-1745_2";0;0;0;0;0,866666666666667;0;0;0;0;0;0;0;0,866666666666667;0;0
"chr24_5163387_ID=mir-1745_1";0;0,533333333333333;0;0,466666666666667;0,866666666666667;0;0;0;0;0;0;0;0,866666666666667;0;1,26666666666667
"chr24_5314667_ID=mir-1667_1";0,6;3,53333333333333;0,866666666666667;47,9333333333333;56,6666666666667;0;1,2;33,7333333333333;4,2;0;0;0;0,8;2,86666666666667;1,26666666666667
"chr24_5562071_ID=mir-34_1";37;245,866666666667;14,2;81,6666666666667;742,066666666667;66;1,2;224,333333333333;99,9333333333333;2,86666666666667;3816,33333333333;1426,06666666667;91,5333333333333;2,86666666666667;25,6
"chr24_5562808_ID=mir-34_2";51,4666666666667;224,333333333333;13,6;94,1333333333333;455,933333333333;48,2;1,2;163,4;67,2666666666667;2,86666666666667;5100,93333333333;1184,06666666667;108,8;2,86666666666667;38,6
"chr25_186272_ID=mir-1905_2";0;0;0;0,466666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr25_558821_ID=mir-9_4";143,8;2395,66666666667;283,266666666667;130861,733333333;185589,933333333;291,133333333333;129,733333333333;185589,933333333;165,4;121,133333333333;159,466666666667;307,8;283,266666666667;216,133333333333;1109,66666666667
"chr25_1305129_HACA_80";6,4;5,46666666666667;5;6,13333333333333;17,6;7,26666666666667;7,4;8,66666666666667;16,4666666666667;12,8;7,8;9,33333333333333;9,26666666666667;27,5333333333333;13,0666666666667
"chr25_1309436_ID=mir-3536_1";7,2;5,4;9,13333333333333;4,73333333333333;7,4;3,53333333333333;16,6;7,86666666666667;18;14,6;10,1333333333333;8,2;10,2666666666667;12,7333333333333;9,66666666666667
"chr25_1328904_ID=mir-190_1";12;17,2;6,13333333333333;106,533333333333;424,733333333333;47,9333333333333;16,4666666666667;76,4666666666667;5,86666666666667;17,6;38,3333333333333;56,2666666666667;8,73333333333333;16;129,733333333333
"chr25_1381572_ID=mir-1629_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr25_1457611_ID=mir-1752_1";0;0;0;0;0;0;0;0,466666666666667;0;0;0;0;0;0;0
"chr25_1482263_ID=RF00423.1";33,9333333333333;24,8666666666667;17,3333333333333;16,3333333333333;17,4666666666667;9,06666666666667;11,3333333333333;17,3333333333333;25,6;12,7333333333333;16,6;16;30,2666666666667;36;12,8666666666667
"chr25_1588340_ID=mir-6646_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26666666666667
"chr25_1592721_number=1";55,2;609,066666666667;4,93333333333333;57,2666666666667;41,8666666666667;32,7333333333333;7,4;74,4;5,86666666666667;9,13333333333333;11,5333333333333;9,26666666666667;40,4666666666667;4,26666666666667;1,26666666666667
"chr25_2097073_ID=mir-6620_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_675737_ID=mir-6607_1";1,66666666666667;1,33333333333333;1,66666666666667;0,466666666666667;0;0;1,2;0,4;1,13333333333333;1,13333333333333;1,2;2,8;0,8;1,13333333333333;1,26666666666667
"chr26_1315853_ID=RF00485.1";0;0;0;0;0,866666666666667;0;0;0,4;0;0;0;0;0;0;0
"chr26_1381666_ID=RF00485.2";0;0;0;0,466666666666667;0;0;0;0;1,13333333333333;1,13333333333333;1,2;0;0;0;0
"chr26_1413267_ID=RF00485.3";0,6;0;0,866666666666667;0,466666666666667;0,866666666666667;0;1,2;1,66666666666667;0;0;0;0;0,733333333333333;0;0
"chr26_1435290_ID=RF00485.4";0,6;0;0;1,66666666666667;0,866666666666667;0;1,13333333333333;1,2;0;1,13333333333333;0;0;0,733333333333333;0;3,66666666666667
"chr26_1591917_ID=let-7_7";19586,8666666667;13810,0666666667;22356,7333333333;47606,4666666667;19362;23766,8666666667;14070,7333333333;31030,6666666667;18442,3333333333;15605,5333333333;29850,2666666667;55977,2;26331,5333333333;27892,6666666667;25245
"chr26_1592121_ID=let-7_8";5669;3902,53333333333;2505,93333333333;27371,2666666667;17909,8;3457,46666666667;3015,86666666667;19586,8666666667;3664,2;1270,93333333333;6293,2;9248,86666666667;10397,9333333333;3457,46666666667;11047,3333333333
"chr26_1713408_ID=mir-6618_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1754197_number=1";6632,73333333333;4604,6;4078,2;3127,13333333333;2595,46666666667;1244,06666666667;2342,26666666667;4681,13333333333;2676,13333333333;4604,6;2447,8;1525,66666666667;6454,33333333333;2958,86666666667;2447,8
"chr26_1754533_number=3";6908,8;4681,13333333333;3902,53333333333;3015,86666666667;2545,13333333333;1387,53333333333;2135,4;4604,6;2644,6;4409,86666666667;2505,93333333333;1541,66666666667;6293,2;3015,86666666667;2395,66666666667
"chr26_2052754_number=2";80,8666666666667;128,4;82,4666666666667;121,133333333333;233,733333333333;47,6666666666667;44,0666666666667;120,666666666667;90,8666666666667;32,3333333333333;42,6;36,6;96;15,9333333333333;25,2
"chr26_2065501_ID=mir-135_1";18;101,666666666667;6,06666666666667;2774,86666666667;1967,13333333333;91,5333333333333;260,666666666667;596,266666666667;273,333333333333;198,4;278,466666666667;483,8;58,8666666666667;54,2;31,5333333333333
"chr26_2220800_ID=mir-1797_1";0,6;2;0,866666666666667;0,466666666666667;0;1;1,13333333333333;0;2,86666666666667;0;0;0;0,733333333333333;1,13333333333333;0
"chr26_2228959_ID=mir-6602_1";0,6;0;0;0,466666666666667;0;0;0;0;0;0;0;0;0;1,13333333333333;0
"chr26_2640696_ID=mir-3556_2";0;0,533333333333333;0;0;0;0;0;0;0;0;0;1,13333333333333;0;0;0
"chr26_2641617_ID=mir-29_2";233,733333333333;827,6;534,866666666667;659,266666666667;2447,8;1599,46666666667;617,533333333333;483,8;1270,93333333333;757,466666666667;1021,26666666667;1689,33333333333;233,733333333333;2447,8;3816,33333333333
"chr26_2795073_ID=mir-6654_1";0;0;0;0,466666666666667;0,866666666666667;0;0;1,66666666666667;0;0;0;0;0;0;0
"chr26_3017919_ID=mir-205_2";75,9333333333333;18,6;538,466666666667;26,8666666666667;31,5333333333333;131,466666666667;9,33333333333333;44,5333333333333;7,8;1,13333333333333;1714,06666666667;92,6;36,2;23,9333333333333;20,6
"chr26_3263267_ID=RF00485.5";0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0
"chr26_3568060_ID=mir-1669_1";0,6;0;0;0;0,8;0;1,13333333333333;0;0;1,13333333333333;0;0;0;0;0
"chr27_52581_ID=RF00214.1";0;0,533333333333333;0;0;0;4,4;0;0;0;0;0;0;0;0;0
"chr27_380937_ID=mir-6644_2";0,6;0;0;0;0;0;0;0;0;0;1,2;1,13333333333333;0;1,13333333333333;0
"chr27_389178_ID=mir-6644_3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_395766_ID=mir-6644_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_407908_ID=mir-6644_4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_424286_ID=mir-6644_5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_1155019_ID=mir-6695_1";0;0;0;16;0,8;0;0;0,4;0;0;0;0;0;0;1,26666666666667
"chr27_1532553_ID=mir-6573_1";0,6;1,33333333333333;0,866666666666667;0,466666666666667;0,733333333333333;0;1,13333333333333;0,4;1,13333333333333;1,13333333333333;0;0;0;1,13333333333333;0
"chr27_2432185_number=14";34,6;29,6666666666667;41,6666666666667;31,5333333333333;20,1333333333333;16,8666666666667;47,9333333333333;32,2;20;23,8;33,9333333333333;22,7333333333333;32,3333333333333;20,2666666666667;20,5333333333333
"chr27_3155867_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_3426708_number=13";299,133333333333;269,733333333333;2135,4;329,2;196,066666666667;219,2;1109,66666666667;307,8;239,8;788,933333333333;346,666666666667;365,933333333333;213,933333333333;312,2;187,066666666667
"chr27_3561335_ID=mir-196_3";307,8;387,466666666667;390,8;4,13333333333333;26,5333333333333;58,8666666666667;5,13333333333333;1,66666666666667;7018,53333333333;2,8;10,0666666666667;12,1333333333333;2676,13333333333;5,13333333333333;12,8
"chr27_3620202_ID=mir-10_2";338540,133333333;338540,133333333;123129,666666667;321,066666666667;1525,66666666667;623613;130861,733333333;239,8;338540,133333333;85381,9333333333;623613;623613;338540,133333333;185589,933333333;623613
"chr27_3965608_ID=mir-6663_1";2,86666666666667;2;2,86666666666667;2,06666666666667;2,2;0;1,13333333333333;1,66666666666667;1,13333333333333;2,73333333333333;1,2;1,13333333333333;0,733333333333333;1,13333333333333;1,2
"chr27_3990639_ID=mir-1735_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_4012505_number=1";29,7333333333333;37,8666666666667;188,333333333333;62,7333333333333;73,9333333333333;34,2666666666667;57,6;67,2666666666667;81,6666666666667;52,4666666666667;13,6666666666667;36,2;54,4666666666667;40,4666666666667;41,6666666666667
"chr27_4040216_number=12";1631;698,266666666667;106,533333333333;181,733333333333;58,8666666666667;145,666666666667;159,466666666667;216,133333333333;117,666666666667;365,933333333333;382,866666666667;210,266666666667;1001,4;122,4;307,8
"chr27_4040511_number=11";1525,66666666667;686,266666666667;105,466666666667;180,466666666667;58,6;144,8;157,333333333333;213,933333333333;115,666666666667;363,2;376,333333333333;207,466666666667;932;121,133333333333;304,466666666667
"chr27_4040826_number=10";1481,53333333333;674,333333333333;105;183,533333333333;57,9333333333333;143,8;155,866666666667;212,466666666667;114,066666666667;355,733333333333;372,533333333333;205,2;921,866666666667;120,666666666667;299,133333333333
"chr27_4041230_number=9";1455,86666666667;666;104,4;178,666666666667;57,6;142,933333333333;153,2;210,266666666667;112,6;353;365,933333333333;204,066666666667;906,533333333333;119,333333333333;295,6
"chr27_4041628_number=8";1580,06666666667;716,933333333333;108,8;193,266666666667;59,4;141,266666666667;151;207,466666666667;111,533333333333;382,866666666667;387,466666666667;213,933333333333;970,333333333333;118,333333333333;291,133333333333
"chr27_4041981_number=7";27,2;19,8;19,0666666666667;25,8;11,3333333333333;20,6;16,3333333333333;14,6666666666667;9,26666666666667;15,3333333333333;30,4666666666667;15,9333333333333;18,6;12,4666666666667;9,46666666666667
"chr27_4044079_number=6";1,66666666666667;2,86666666666667;4;3,33333333333333;2,2;1;1,13333333333333;4,53333333333333;1,13333333333333;2,66666666666667;1,2;1,13333333333333;2,86666666666667;1,13333333333333;1,2
"chr27_4044487_number=5";1426,06666666667;659,266666666667;103,333333333333;177,4;57,2666666666667;140,333333333333;150,2;205,2;110;346,666666666667;363,2;201,733333333333;895,733333333333;117,666666666667;289,333333333333
"chr27_4044988_number=4";1541,66666666667;712,266666666667;111,533333333333;195,2;62,2;139;149,266666666667;221,733333333333;108,8;376,333333333333;393,733333333333;219,2;945,733333333333;128,4;286,333333333333
"chr27_4045341_number=3";26,8666666666667;19,4666666666667;18,8666666666667;25,7333333333333;11,3333333333333;20,5333333333333;16;14,6;9,13333333333333;15,1333333333333;30,2666666666667;15,7333333333333;19,0666666666667;12,3333333333333;9,46666666666667
"chr27_4047757_HACA_21";29,6666666666667;23,4;29,5333333333333;14,6666666666667;28,6666666666667;30,4666666666667;22,6;17,7333333333333;39,1333333333333;28;59,4;66,7333333333333;33,7333333333333;46,2666666666667;97,0666666666667
"chr27_4049155_number=2";1599,46666666667;726,466666666667;115,666666666667;196,066666666667;61,2;146,733333333333;162,266666666667;219,2;107,666666666667;372,533333333333;390,8;221,733333333333;982,933333333333;127,133333333333;283,266666666667
"chr27_4244999_ID=mir-6547_1";0;0;0;0,466666666666667;0;0;0;0,4;0;0;0;0;0,666666666666667;0;1,2
"chr27_4329286_CD_71";38,6;41,8666666666667;33,6;33,9333333333333;84;32,3333333333333;20;29,5333333333333;16,3333333333333;48,2;17,6666666666667;25,6;21,0666666666667;76,4666666666667;38,3333333333333
"chr27_5173809_ID=RF02153.1";0,6;0;0,866666666666667;0;0;0;0;0,4;1,13333333333333;1,13333333333333;0;0;0;0;0
"chr27_JH375221_random_50841_CD_8";4604,6;4887,8;8641,26666666667;2545,13333333333;2676,13333333333;4681,13333333333;1312,13333333333;2135,4;2858,53333333333;3902,53333333333;2135,4;5100,93333333333;5508,33333333333;3816,33333333333;5100,93333333333
"chr27_JH375221_random_52738_CD_8";10,1333333333333;5,33333333333333;4,86666666666667;2,86666666666667;3;3;11,2666666666667;2,53333333333333;9,13333333333333;10,2;5;8,13333333333333;4,06666666666667;7,73333333333333;6,4
"chr28_161366_ID=RF00214.1";0,533333333333333;0,533333333333333;0,8;0;0;7,2;1,13333333333333;0;0;1,13333333333333;0;1,13333333333333;0,666666666666667;0;0
"chr28_165118_ID=RF01417.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_284777_number=5";26,5333333333333;20,8;30,9333333333333;105;68,5333333333333;27,7333333333333;28,1333333333333;87,9333333333333;15;23,5333333333333;22,7333333333333;42,6;27,5333333333333;15,7333333333333;20,2666666666667
